,Id,DATE,Price
5602,2891000010,20140806T000000,"$269,000.00"
5603,7224000545,20140825T000000,"$370,000.00"
5604,3243100080,20150501T000000,"$270,000.00"
5605,3925000020,20150224T000000,"$265,000.00"
5606,546000020,20150429T000000,"$487,000.00"
5607,8651611060,20140804T000000,"$835,000.00"
5608,3024079063,20140701T000000,"$850,000.00"
5609,3039000050,20141201T000000,"$575,000.00"
5610,1839900080,20140712T000000,"$335,000.00"
5611,4024101434,20140808T000000,"$318,000.00"
5612,2824069142,20150409T000000,"$510,000.00"
5613,2618300080,20140502T000000,"$242,500.00"
5614,7785000010,20141204T000000,"$750,000.00"
5615,4307330050,20140721T000000,"$439,900.00"
5616,2867100005,20150407T000000,"$710,000.00"
5617,3880900010,20140604T000000,"$2,400,000.00"
5618,5255710010,20141215T000000,"$435,000.00"
5619,3213200314,20141226T000000,"$874,000.00"
5620,9834200950,20140616T000000,"$385,000.00"
5621,3806000005,20141030T000000,"$110,000.00"
5622,6204400170,20140620T000000,"$477,000.00"
5623,2491200675,20140912T000000,"$500,000.00"
5624,98020480,20140828T000000,"$885,000.00"
5625,8068000585,20140827T000000,"$235,000.00"
5626,4345000170,20150504T000000,"$210,000.00"
5627,3101500010,20150420T000000,"$320,000.00"
5628,3291800660,20150313T000000,"$406,000.00"
5629,3541600235,20141028T000000,"$350,000.00"
5630,2923039217,20140610T000000,"$350,000.00"
5631,7852010290,20140710T000000,"$720,000.00"
5632,7695450010,20140522T000000,"$604,700.00"
5633,3424069145,20140925T000000,"$343,000.00"
5634,3578400500,20141209T000000,"$558,000.00"
5635,4365200895,20150417T000000,"$364,000.00"
5636,4027700321,20141028T000000,"$420,000.00"
5637,7923600250,20150515T000000,"$450,000.00"
5638,8122100290,20140813T000000,"$392,000.00"
5639,7224000980,20140610T000000,"$100,000.00"
5640,9521100280,20140612T000000,"$480,000.00"
5641,7875400050,20140827T000000,"$212,000.00"
5642,6204420290,20141203T000000,"$560,000.00"
5643,1041440050,20150428T000000,"$359,950.00"
5644,1626069178,20140910T000000,"$535,000.00"
5645,3342101937,20150410T000000,"$980,000.00"
5646,9178601630,20141113T000000,"$720,000.00"
5647,5273200080,20140929T000000,"$619,950.00"
5648,7701930010,20140530T000000,"$489,000.00"
5649,6820100010,20140616T000000,"$415,000.00"
5650,3066400130,20150415T000000,"$672,500.00"
5651,339600010,20141017T000000,"$352,500.00"
5652,3391900130,20140903T000000,"$258,750.00"
5653,7283900010,20150223T000000,"$350,000.00"
5654,1113000430,20140729T000000,"$152,000.00"
5655,5101405276,20140609T000000,"$378,500.00"
5656,7796100050,20140730T000000,"$1,017,000.00"
5657,2207200675,20140502T000000,"$419,000.00"
5658,3622910190,20140521T000000,"$895,000.00"
5659,9346930250,20140926T000000,"$668,500.00"
5660,3886000010,20140821T000000,"$487,000.00"
5661,6326000130,20141202T000000,"$538,000.00"
5662,686900010,20140528T000000,"$898,000.00"
5663,1310000130,20140924T000000,"$315,000.00"
5664,139000185,20150428T000000,"$800,000.00"
5665,4039000050,20140714T000000,"$516,130.00"
5666,9253900417,20150128T000000,"$1,600,000.00"
5667,4128500380,20150427T000000,"$1,200,000.00"
5668,8159300050,20150312T000000,"$355,425.00"
5669,1338600185,20140624T000000,"$1,157,400.00"
5670,7625703900,20140926T000000,"$689,000.00"
5671,2767700022,20150113T000000,"$500,000.00"
5672,3914000095,20140718T000000,"$430,000.00"
5673,7334501410,20141121T000000,"$299,500.00"
5674,2597710050,20140624T000000,"$349,950.00"
5675,7933250050,20141028T000000,"$1,419,000.00"
5676,2600140500,20141216T000000,"$998,000.00"
5677,3876810170,20150505T000000,"$329,000.00"
5678,3740000010,20141009T000000,"$575,000.00"
5679,6895300050,20141002T000000,"$529,900.00"
5680,6645900010,20141120T000000,"$1,470,000.00"
5681,9413600380,20140801T000000,"$725,000.00"
5682,2115720500,20141023T000000,"$286,000.00"
5683,2202500255,20150305T000000,"$335,000.00"
5684,2207100255,20140515T000000,"$395,300.00"
5685,8035350010,20140715T000000,"$510,000.00"
5686,1555300010,20150206T000000,"$203,000.00"
5687,6135300010,20141204T000000,"$248,000.00"
5688,1321730470,20150127T000000,"$265,000.00"
5689,4083306345,20150504T000000,"$1,000,000.00"
5690,1453602360,20150406T000000,"$1,000,000.00"
5691,2025600280,20150406T000000,"$241,400.00"
5692,1423800380,20150312T000000,"$309,950.00"
5693,2113701100,20140826T000000,"$294,010.00"
5694,3578401060,20141216T000000,"$345,000.00"
5695,3578401060,20150504T000000,"$625,000.00"
5696,7691800020,20140709T000000,"$660,000.00"
5697,8682230950,20150317T000000,"$559,000.00"
5698,7202360010,20140707T000000,"$866,000.00"
5699,2125049120,20140505T000000,"$770,000.00"
5700,5540000010,20140815T000000,"$259,950.00"
5701,1552800010,20150311T000000,"$352,000.00"
5702,1118002000,20140624T000000,"$2,466,350.00"
5703,8564600080,20141106T000000,"$395,000.00"
5704,1446800660,20150316T000000,"$276,500.00"
5705,2624079022,20141020T000000,"$530,000.00"
5706,5051800130,20140724T000000,"$798,000.00"
5707,7940700190,20140813T000000,"$380,000.00"
5708,5422810010,20140819T000000,"$350,000.00"
5709,3529200190,20140514T000000,"$325,000.00"
5710,8944320280,20150402T000000,"$336,000.00"
5711,3222069153,20141024T000000,"$286,900.00"
5712,7211300050,20140930T000000,"$472,000.00"
5713,1545806980,20140630T000000,"$263,000.00"
5714,9297300255,20140716T000000,"$565,000.00"
5715,4139400280,20141008T000000,"$765,000.00"
5716,9201300020,20140811T000000,"$1,517,000.00"
5717,8663280080,20141223T000000,"$405,000.00"
5718,98000980,20150427T000000,"$1,098,000.00"
5719,1796100010,20140911T000000,"$555,000.00"
5720,2781280290,20150427T000000,"$305,000.00"
5721,1448800010,20140901T000000,"$289,950.00"
5722,1526079026,20140813T000000,"$487,500.00"
5723,1788800630,20141029T000000,"$96,500.00"
5724,1788800630,20150225T000000,"$185,000.00"
5725,8864000250,20140827T000000,"$150,550.00"
5726,7972600670,20140624T000000,"$339,000.00"
5727,4077800094,20150202T000000,"$675,000.00"
5728,9834200440,20140624T000000,"$615,000.00"
5729,1245002125,20140604T000000,"$837,500.00"
5730,5634500170,20140819T000000,"$250,000.00"
5731,1954400500,20140625T000000,"$583,000.00"
5732,9528102771,20140904T000000,"$499,000.00"
5733,2895600095,20140716T000000,"$550,000.00"
5734,2921079027,20140924T000000,"$400,000.00"
5735,524059323,20150219T000000,"$990,400.00"
5736,824069173,20140821T000000,"$600,000.00"
5737,2678100005,20150212T000000,"$325,000.00"
5738,2025700080,20140710T000000,"$265,000.00"
5739,6613000585,20150108T000000,"$1,620,500.00"
5740,2597000006,20150309T000000,"$347,500.00"
5741,1923300170,20150109T000000,"$629,000.00"
5742,1224049005,20140708T000000,"$1,087,500.00"
5743,4123840050,20140630T000000,"$397,500.00"
5744,1937300280,20141030T000000,"$404,500.00"
5745,9183703376,20140513T000000,"$225,000.00"
5746,9542801310,20150513T000000,"$267,000.00"
5747,2771104830,20140611T000000,"$800,000.00"
5748,7967650010,20150210T000000,"$339,000.00"
5749,6744701310,20150415T000000,"$1,850,000.00"
5750,3131201310,20140930T000000,"$525,000.00"
5751,3630180500,20141006T000000,"$1,150,000.00"
5752,7624700050,20141223T000000,"$565,000.00"
5753,3274800460,20140520T000000,"$387,000.00"
5754,1939000010,20140619T000000,"$720,000.00"
5755,4139490190,20140711T000000,"$1,500,000.00"
5756,6381500170,20140826T000000,"$235,000.00"
5757,6381500170,20150116T000000,"$365,000.00"
5758,1954420170,20140521T000000,"$368,250.00"
5759,1954420170,20141113T000000,"$580,000.00"
5760,623059016,20140717T000000,"$1,100,000.00"
5761,6181400470,20150127T000000,"$215,000.00"
5762,3904920980,20140909T000000,"$648,000.00"
5763,7215730430,20140903T000000,"$705,000.00"
5764,475000190,20150109T000000,"$465,000.00"
5765,2877100235,20141222T000000,"$650,000.00"
5766,7893202340,20140721T000000,"$335,000.00"
5767,9238430190,20150428T000000,"$640,000.00"
5768,1939120050,20150303T000000,"$638,250.00"
5769,9197800010,20141017T000000,"$1,460,000.00"
5770,5248800250,20150427T000000,"$375,000.00"
5771,4457300630,20140716T000000,"$842,000.00"
5772,2228900161,20141008T000000,"$499,950.00"
5773,6817850050,20150217T000000,"$810,000.00"
5774,1775800280,20150226T000000,"$310,000.00"
5775,263000050,20141031T000000,"$730,000.00"
5776,1870400470,20141113T000000,"$637,800.00"
5777,7839300185,20150206T000000,"$225,000.00"
5778,2426039130,20140610T000000,"$417,500.00"
5779,2938200170,20150320T000000,"$265,000.00"
5780,1954440050,20140725T000000,"$550,000.00"
5781,2224079001,20150126T000000,"$625,700.00"
5782,200520080,20140801T000000,"$595,000.00"
5783,2195900010,20140714T000000,"$270,000.00"
5784,5707500050,20140718T000000,"$739,375.00"
5785,8929000130,20140708T000000,"$357,562.00"
5786,2944000170,20140611T000000,"$1,010,000.00"
5787,8682262330,20140930T000000,"$455,000.00"
5788,4167800130,20150501T000000,"$310,000.00"
5789,1624079088,20140811T000000,"$415,000.00"
5790,7370600050,20140819T000000,"$452,000.00"
5791,2025059134,20150113T000000,"$810,000.00"
5792,7522500020,20140527T000000,"$730,001.00"
5793,1125069134,20150430T000000,"$825,000.00"
5794,8032700010,20140716T000000,"$665,000.00"
5795,2473370050,20140604T000000,"$327,500.00"
5796,3276930050,20140728T000000,"$699,950.00"
5797,3211230080,20140728T000000,"$424,000.00"
5798,7519000471,20140625T000000,"$657,000.00"
5799,8563000130,20140717T000000,"$445,000.00"
5800,2770604103,20140731T000000,"$450,000.00"
5801,3581000020,20140926T000000,"$350,000.00"
5802,9432750190,20141112T000000,"$460,000.00"
5803,1622059088,20140626T000000,"$385,000.00"
5804,5559900080,20141104T000000,"$272,000.00"
5805,7202260780,20150120T000000,"$535,000.00"
5806,8651410950,20150430T000000,"$216,500.00"
5807,7843500080,20150225T000000,"$325,000.00"
5808,3205400290,20150406T000000,"$420,200.00"
5809,7129300420,20141202T000000,"$258,000.00"
5810,263000280,20141202T000000,"$450,000.00"
5811,2919200280,20141208T000000,"$720,168.00"
5812,2769602880,20141002T000000,"$652,000.00"
5813,8078440050,20140730T000000,"$569,500.00"
5814,1922069071,20150424T000000,"$411,000.00"
5815,7518502945,20140519T000000,"$524,950.00"
5816,7568700480,20150323T000000,"$153,000.00"
5817,9577800005,20141022T000000,"$775,000.00"
5818,7436050170,20150112T000000,"$338,500.00"
5819,7200001259,20150501T000000,"$570,000.00"
5820,4127000095,20141029T000000,"$653,000.00"
5821,1934800086,20141120T000000,"$435,000.00"
5822,3361401025,20141126T000000,"$207,000.00"
5823,7430500415,20140725T000000,"$540,000.00"
5824,1622049182,20140625T000000,"$386,000.00"
5825,7749500250,20140827T000000,"$265,000.00"
5826,1773101159,20150107T000000,"$250,000.00"
5827,9829200250,20150105T000000,"$1,697,000.00"
5828,3303860130,20141203T000000,"$455,000.00"
5829,9359100500,20140527T000000,"$1,795,000.00"
5830,1250203860,20141030T000000,"$759,000.00"
5831,2386000170,20150326T000000,"$970,000.00"
5832,5702500050,20141104T000000,"$280,000.00"
5833,2600000050,20140827T000000,"$690,000.00"
5834,7856640170,20140708T000000,"$789,900.00"
5835,5540800130,20150318T000000,"$447,500.00"
5836,7955060010,20140613T000000,"$440,000.00"
5837,7760400470,20150414T000000,"$278,000.00"
5838,9551202130,20140714T000000,"$980,000.00"
5839,4345000050,20140630T000000,"$245,000.00"
5840,7334501440,20141021T000000,"$287,000.00"
5841,1523069215,20140603T000000,"$435,000.00"
5842,5525400430,20140715T000000,"$585,000.00"
5843,871001611,20140701T000000,"$616,000.00"
5844,1685200190,20150115T000000,"$203,000.00"
5845,1982200675,20150506T000000,"$860,000.00"
5846,1201500010,20150330T000000,"$833,000.00"
5847,1822360080,20141211T000000,"$565,000.00"
5848,4113800500,20150212T000000,"$572,500.00"
5849,4299700095,20140516T000000,"$254,000.00"
5850,3585900500,20150402T000000,"$1,525,000.00"
5851,326069026,20150121T000000,"$900,000.00"
5852,4070700290,20150226T000000,"$899,000.00"
5853,7625703800,20150424T000000,"$560,000.00"
5854,643400130,20150304T000000,"$512,500.00"
5855,2877103070,20150223T000000,"$775,000.00"
5856,421000185,20140611T000000,"$200,000.00"
5857,2113700825,20140731T000000,"$172,000.00"
5858,623049093,20140522T000000,"$219,900.00"
5859,4348800080,20140711T000000,"$641,200.00"
5860,3762900010,20140715T000000,"$473,000.00"
5861,3578401700,20140701T000000,"$540,000.00"
5862,1211000280,20150504T000000,"$295,000.00"
5863,1324300091,20140528T000000,"$370,000.00"
5864,4141800285,20140714T000000,"$1,727,000.00"
5865,1524079088,20140509T000000,"$275,000.00"
5866,9320900420,20141014T000000,"$89,000.00"
5867,7349800780,20140805T000000,"$175,000.00"
5868,1196002948,20150218T000000,"$490,000.00"
5869,5631500213,20140515T000000,"$342,400.00"
5870,3416601045,20140623T000000,"$345,000.00"
5871,9828701650,20141125T000000,"$399,000.00"
5872,6071300500,20140815T000000,"$550,000.00"
5873,6072760670,20141203T000000,"$652,450.00"
5874,9141100255,20150429T000000,"$438,000.00"
5875,2824600290,20150403T000000,"$605,000.00"
5876,2787720170,20140929T000000,"$395,000.00"
5877,9826701735,20141112T000000,"$449,950.00"
5878,1703050420,20150330T000000,"$651,100.00"
5879,4060000440,20150204T000000,"$241,000.00"
5880,2525049148,20141007T000000,"$3,418,800.00"
5881,8857310010,20141219T000000,"$268,500.00"
5882,1823049178,20150123T000000,"$200,000.00"
5883,4364200250,20141201T000000,"$400,375.00"
5884,8682260480,20140528T000000,"$429,000.00"
5885,1250200345,20141024T000000,"$230,000.00"
5886,9808590460,20150218T000000,"$1,200,000.00"
5887,7818700480,20150409T000000,"$314,200.00"
5888,2792000010,20150423T000000,"$513,000.00"
5889,1705400244,20150402T000000,"$535,000.00"
5890,9358002375,20150305T000000,"$420,000.00"
5891,8944320470,20140623T000000,"$345,950.00"
5892,6372000101,20140820T000000,"$483,500.00"
5893,2877100655,20141208T000000,"$695,000.00"
5894,9378500050,20141006T000000,"$295,000.00"
5895,3790600080,20150408T000000,"$434,975.00"
5896,8944360080,20140708T000000,"$513,000.00"
5897,7979900225,20150323T000000,"$360,000.00"
5898,3163600130,20150317T000000,"$234,900.00"
5899,4139380050,20140616T000000,"$963,000.00"
5900,2749600095,20140819T000000,"$595,000.00"
5901,7852160250,20141024T000000,"$942,500.00"
5902,3303980500,20140905T000000,"$1,029,000.00"
5903,1250200605,20150325T000000,"$350,000.00"
5904,8887001640,20141106T000000,"$416,500.00"
5905,2122059127,20140916T000000,"$209,900.00"
5906,5700001045,20140622T000000,"$802,000.00"
5907,7331900290,20140731T000000,"$230,000.00"
5908,7844200415,20140702T000000,"$489,000.00"
5909,4055700345,20140714T000000,"$497,000.00"
5910,2923049421,20140702T000000,"$250,000.00"
5911,1860600840,20140815T000000,"$925,000.00"
5912,5095400460,20140723T000000,"$390,000.00"
5913,3819750170,20150310T000000,"$415,000.00"
5914,5021900779,20150404T000000,"$785,000.00"
5915,4206901155,20140924T000000,"$575,000.00"
5916,6303400290,20150126T000000,"$170,000.00"
5917,7871500440,20141014T000000,"$750,000.00"
5918,6085000130,20150321T000000,"$230,000.00"
5919,1896700080,20150105T000000,"$855,000.00"
5920,6197800101,20140805T000000,"$235,000.00"
5921,7802900380,20140908T000000,"$335,000.00"
5922,3024059126,20140703T000000,"$1,195,000.00"
5923,7128300630,20150330T000000,"$677,000.00"
5924,7626200305,20141022T000000,"$575,000.00"
5925,7950300670,20150218T000000,"$450,000.00"
5926,1233100321,20150327T000000,"$817,250.00"
5927,9238500190,20141202T000000,"$440,000.00"
5928,1972201856,20140507T000000,"$526,000.00"
5929,624110920,20140725T000000,"$762,500.00"
5930,5003600080,20150414T000000,"$325,000.00"
5931,853600020,20140710T000000,"$840,000.00"
5932,7625704317,20150503T000000,"$377,500.00"
5933,2946000912,20140923T000000,"$212,500.00"
5934,4188000670,20140515T000000,"$749,400.00"
5935,5215200010,20140626T000000,"$663,000.00"
5936,2911700020,20140721T000000,"$1,476,000.00"
5937,185000161,20141015T000000,"$261,000.00"
5938,2140700190,20150410T000000,"$515,000.00"
5939,9406600050,20140512T000000,"$410,000.00"
5940,2473000470,20140708T000000,"$336,000.00"
5941,5100403952,20150225T000000,"$440,000.00"
5942,2024059127,20150109T000000,"$908,950.00"
5943,1483300430,20141125T000000,"$554,000.00"
5944,291300170,20140509T000000,"$387,000.00"
5945,9117000170,20150505T000000,"$268,643.00"
5946,461004095,20140721T000000,"$514,000.00"
5947,9547201850,20140723T000000,"$420,000.00"
5948,7942100290,20140910T000000,"$199,000.00"
5949,4336000050,20150317T000000,"$225,000.00"
5950,2571910420,20140819T000000,"$320,000.00"
5951,8802400896,20141023T000000,"$204,995.00"
5952,3630010020,20141229T000000,"$376,000.00"
5953,6793300010,20141215T000000,"$705,000.00"
5954,7852020250,20140602T000000,"$725,995.00"
5955,2473400290,20150126T000000,"$285,000.00"
5956,3328500250,20140502T000000,"$285,000.00"
5957,629420080,20140820T000000,"$731,000.00"
5958,2524049215,20150501T000000,"$1,564,350.00"
5959,8663310050,20141006T000000,"$510,000.00"
5960,4083304835,20141023T000000,"$620,000.00"
5961,8155800050,20150422T000000,"$1,110,000.00"
5962,4403200255,20140722T000000,"$796,000.00"
5963,5379800500,20140930T000000,"$255,000.00"
5964,7010700660,20150428T000000,"$807,000.00"
5965,9406540190,20141110T000000,"$315,000.00"
5966,1795920250,20150227T000000,"$637,000.00"
5967,5249800010,20141203T000000,"$2,725,000.00"
5968,8651510420,20141211T000000,"$490,000.00"
5969,1422700080,20140610T000000,"$253,000.00"
5970,5468780250,20140508T000000,"$325,900.00"
5971,3723800415,20141015T000000,"$425,000.00"
5972,1545800290,20140905T000000,"$215,000.00"
5973,1545800290,20150408T000000,"$315,000.00"
5974,2804100095,20140516T000000,"$724,800.00"
5975,7282300095,20140709T000000,"$295,000.00"
5976,930000289,20150316T000000,"$509,007.00"
5977,2822059181,20150413T000000,"$306,000.00"
5978,1761100080,20140717T000000,"$205,000.00"
5979,2953000250,20140731T000000,"$275,000.00"
5980,3416600185,20141106T000000,"$685,000.00"
5981,927200380,20150420T000000,"$465,000.00"
5982,7922750020,20140708T000000,"$560,000.00"
5983,259600050,20150223T000000,"$458,500.00"
5984,3298300420,20150331T000000,"$354,000.00"
5985,1310440470,20150113T000000,"$441,000.00"
5986,3438502668,20140829T000000,"$194,000.00"
5987,5591700290,20140515T000000,"$316,500.00"
5988,4172100050,20140825T000000,"$524,950.00"
5989,9275700005,20150427T000000,"$1,052,000.00"
5990,1089000190,20150412T000000,"$925,000.00"
5991,9523103000,20141020T000000,"$780,000.00"
5992,2781270440,20140519T000000,"$241,000.00"
5993,2105200050,20140619T000000,"$519,000.00"
5994,7625703637,20140828T000000,"$286,000.00"
5995,2926049408,20141009T000000,"$400,000.00"
5996,3224079005,20141009T000000,"$255,000.00"
5997,5147600095,20150121T000000,"$152,000.00"
5998,2413900050,20141201T000000,"$599,000.00"
5999,3820350050,20141024T000000,"$330,000.00"
6000,8910500675,20140519T000000,"$461,000.00"
6001,1461200020,20150310T000000,"$620,000.00"
6002,722079056,20141006T000000,"$352,500.00"
6003,8663370020,20140806T000000,"$435,000.00"
6004,2568200130,20140516T000000,"$725,000.00"
6005,8947800080,20141105T000000,"$300,000.00"
6006,1545803390,20141111T000000,"$252,000.00"
6007,1088030010,20141005T000000,"$464,625.00"
6008,1829700080,20141212T000000,"$340,000.00"
6009,2125049024,20140620T000000,"$1,325,000.00"
6010,5706200020,20150206T000000,"$455,000.00"
6011,2316400285,20150513T000000,"$495,000.00"
6012,7588700080,20150421T000000,"$925,000.00"
6013,7853310380,20141211T000000,"$587,000.00"
6014,6821101870,20140505T000000,"$524,000.00"
6015,9551201660,20140613T000000,"$1,030,000.00"
6016,3530500010,20140930T000000,"$176,000.00"
6017,7387500185,20140521T000000,"$249,900.00"
6018,1626079132,20140605T000000,"$499,500.00"
6019,8854100130,20140911T000000,"$600,000.00"
6020,2123049142,20140814T000000,"$294,000.00"
6021,3423059109,20150415T000000,"$272,000.00"
6022,5631500992,20140515T000000,"$390,000.00"
6023,6641800020,20150109T000000,"$700,000.00"
6024,7853301700,20150420T000000,"$635,000.00"
6025,2158900290,20150416T000000,"$920,000.00"
6026,2273600250,20140804T000000,"$500,000.00"
6027,3298700840,20140821T000000,"$263,500.00"
6028,5450500010,20150313T000000,"$975,000.00"
6029,3629870020,20141114T000000,"$575,000.00"
6030,8856700130,20140612T000000,"$822,000.00"
6031,6381502155,20150116T000000,"$300,000.00"
6032,1443550080,20150330T000000,"$487,600.00"
6033,2205700345,20140707T000000,"$500,000.00"
6034,6926700660,20140911T000000,"$680,000.00"
6035,3279050130,20140910T000000,"$419,000.00"
6036,2770606890,20140807T000000,"$450,000.00"
6037,2867100190,20140618T000000,"$650,000.00"
6038,8562600190,20140623T000000,"$550,000.00"
6039,5680000545,20141203T000000,"$330,000.00"
6040,1922059027,20150123T000000,"$282,510.00"
6041,1725059316,20141120T000000,"$2,385,000.00"
6042,3275300440,20141120T000000,"$230,000.00"
6043,952001735,20141004T000000,"$750,000.00"
6044,1402950190,20140916T000000,"$321,000.00"
6045,4045100190,20141027T000000,"$2,196,000.00"
6046,1207200010,20150318T000000,"$245,000.00"
6047,6815100095,20141223T000000,"$510,000.00"
6048,3825310130,20140624T000000,"$751,000.00"
6049,3276930380,20140523T000000,"$675,000.00"
6050,8937600080,20150126T000000,"$295,000.00"
6051,8024200010,20141028T000000,"$312,000.00"
6052,624110020,20140925T000000,"$730,000.00"
6053,6192410280,20150102T000000,"$762,500.00"
6054,4302201045,20140528T000000,"$150,000.00"
6055,507100020,20150309T000000,"$270,000.00"
6056,259600280,20150406T000000,"$400,000.00"
6057,7691800130,20140826T000000,"$650,000.00"
6058,2056100275,20141006T000000,"$530,000.00"
6059,2202500080,20140630T000000,"$248,000.00"
6060,3179102155,20150108T000000,"$760,000.00"
6061,937000280,20150220T000000,"$199,000.00"
6062,5379805253,20141020T000000,"$240,000.00"
6063,6821102340,20150504T000000,"$415,000.00"
6064,7229900250,20141202T000000,"$228,000.00"
6065,7287100177,20150225T000000,"$525,000.00"
6066,8820900670,20140623T000000,"$399,950.00"
6067,3275850020,20150413T000000,"$781,000.00"
6068,9528100899,20150428T000000,"$827,000.00"
6069,7016000440,20140716T000000,"$525,000.00"
6070,7202340010,20150224T000000,"$671,300.00"
6071,6911700066,20140604T000000,"$175,000.00"
6072,7511000050,20150302T000000,"$1,100,000.00"
6073,2925059260,20150506T000000,"$800,000.00"
6074,3558000170,20140711T000000,"$329,950.00"
6075,8651730290,20140805T000000,"$445,000.00"
6076,9197100263,20140819T000000,"$237,000.00"
6077,8941100095,20140923T000000,"$1,112,500.00"
6078,2781100080,20141210T000000,"$438,900.00"
6079,9822700190,20140808T000000,"$1,280,000.00"
6080,3630030290,20141017T000000,"$600,000.00"
6081,9510910250,20150120T000000,"$670,000.00"
6082,8682231330,20150504T000000,"$519,000.00"
6083,2473480780,20150311T000000,"$320,000.00"
6084,8641500280,20140522T000000,"$270,000.00"
6085,7605800050,20140602T000000,"$1,000,000.00"
6086,9828200525,20140815T000000,"$330,000.00"
6087,7971300050,20140710T000000,"$657,500.00"
6088,126049169,20140828T000000,"$450,000.00"
6089,5062300280,20150416T000000,"$150,000.00"
6090,7167000020,20140616T000000,"$792,500.00"
6091,3303910010,20150220T000000,"$540,000.00"
6092,2268000050,20140721T000000,"$229,900.00"
6093,8857640170,20150506T000000,"$533,000.00"
6094,7806210190,20141222T000000,"$239,000.00"
6095,9206700190,20150306T000000,"$713,900.00"
6096,4136930190,20141028T000000,"$427,500.00"
6097,5666300010,20140722T000000,"$302,000.00"
6098,1424059022,20140708T000000,"$1,150,000.00"
6099,6204050080,20140528T000000,"$555,000.00"
6100,7128300500,20141230T000000,"$495,000.00"
6101,1233100642,20140722T000000,"$495,000.00"
6102,222029026,20140917T000000,"$340,000.00"
6103,9485940290,20150512T000000,"$464,950.00"
6104,4136890280,20150327T000000,"$320,000.00"
6105,1775500050,20150129T000000,"$440,000.00"
6106,7611200086,20140602T000000,"$686,000.00"
6107,3376600010,20141201T000000,"$555,000.00"
6108,7519001990,20141027T000000,"$361,500.00"
6109,7613700950,20140610T000000,"$1,240,000.00"
6110,3802000020,20140709T000000,"$154,950.00"
6111,1796360470,20140617T000000,"$247,200.00"
6112,8732160050,20140822T000000,"$250,000.00"
6113,5249800345,20140619T000000,"$590,300.00"
6114,6071200545,20140505T000000,"$541,125.00"
6115,291300280,20150218T000000,"$310,000.00"
6116,3261000080,20150310T000000,"$704,111.00"
6117,321049127,20141028T000000,"$277,500.00"
6118,5379804393,20150217T000000,"$325,000.00"
6119,1559900080,20141121T000000,"$289,200.00"
6120,7135300275,20140904T000000,"$185,000.00"
6121,1377300005,20150401T000000,"$1,445,000.00"
6122,6668900020,20150318T000000,"$420,550.00"
6123,326049024,20150410T000000,"$603,000.00"
6124,7942600006,20141126T000000,"$345,000.00"
6125,6430500233,20150416T000000,"$650,000.00"
6126,7701800050,20140625T000000,"$589,950.00"
6127,8165501640,20140819T000000,"$309,950.00"
6128,2623069069,20140911T000000,"$775,000.00"
6129,8024201870,20141029T000000,"$590,000.00"
6130,9126101511,20150428T000000,"$863,500.00"
6131,1377800010,20141119T000000,"$517,500.00"
6132,6813600380,20141224T000000,"$700,000.00"
6133,923000280,20140722T000000,"$699,000.00"
6134,255550190,20140722T000000,"$350,000.00"
6135,1829300130,20140717T000000,"$795,000.00"
6136,3645500050,20140514T000000,"$543,000.00"
6137,1518000080,20150223T000000,"$325,000.00"
6138,7883605915,20150508T000000,"$337,500.00"
6139,1112700170,20150227T000000,"$425,000.00"
6140,8965500020,20150317T000000,"$780,000.00"
6141,323059167,20140723T000000,"$259,000.00"
6142,1951700480,20140813T000000,"$524,400.00"
6143,2005950050,20140527T000000,"$260,000.00"
6144,9406500480,20150420T000000,"$273,000.00"
6145,3522049063,20150402T000000,"$639,900.00"
6146,2085700050,20140826T000000,"$420,000.00"
6147,6751300130,20140813T000000,"$510,500.00"
6148,2610100020,20150408T000000,"$290,000.00"
6149,9476200680,20150428T000000,"$226,000.00"
6150,6145600285,20140529T000000,"$300,000.00"
6151,203900460,20140728T000000,"$407,450.00"
6152,7878400022,20150506T000000,"$390,000.00"
6153,3585900460,20150501T000000,"$1,058,800.00"
6154,1321720170,20140817T000000,"$610,000.00"
6155,236400130,20150123T000000,"$239,975.00"
6156,4141680190,20140807T000000,"$375,000.00"
6157,3629980440,20150428T000000,"$742,500.00"
6158,1223039173,20150429T000000,"$450,000.00"
6159,2473000130,20140626T000000,"$300,000.00"
6160,2893000280,20150501T000000,"$216,600.00"
6161,7977201845,20140514T000000,"$525,000.00"
6162,4197400005,20140620T000000,"$455,000.00"
6163,5561200980,20141003T000000,"$390,000.00"
6164,3039000020,20140916T000000,"$450,000.00"
6165,6840701100,20141202T000000,"$382,000.00"
6166,2130410050,20140513T000000,"$287,000.00"
6167,1924079091,20150113T000000,"$460,000.00"
6168,3570300080,20141028T000000,"$435,000.00"
6169,2321300351,20140612T000000,"$575,000.00"
6170,2652501630,20150504T000000,"$626,700.00"
6171,3810000020,20150318T000000,"$352,000.00"
6172,8084400010,20150316T000000,"$650,000.00"
6173,304000380,20141006T000000,"$197,000.00"
6174,1873400020,20140703T000000,"$340,000.00"
6175,4359700080,20140721T000000,"$560,000.00"
6176,1727500010,20150107T000000,"$354,000.00"
6177,8651610680,20140801T000000,"$670,000.00"
6178,3629970190,20150126T000000,"$769,000.00"
6179,9136102057,20140905T000000,"$650,000.00"
6180,1266200130,20140615T000000,"$650,000.00"
6181,2787310130,20141212T000000,"$289,950.00"
